lead_id,lead_name,lead_source,status,created_date,customer_id
527,Lead_527,Referral,Qualified,2024-08-27,412
528,Lead_528,Email Campaign,Contacted,2024-11-09,453
529,Lead_529,Website,New,2024-06-07,204
530,Lead_530,Cold Call,Lost,2024-07-28,422
531,Lead_531,Email Campaign,New,2024-03-05,498
532,Lead_532,Referral,New,2024-08-18,239
533,Lead_533,Email Campaign,Qualified,2024-03-06,450
534,Lead_534,Email Campaign,Contacted,2024-03-07,222
535,Lead_535,Email Campaign,New,2024-03-04,266
536,Lead_536,LinkedIn,Qualified,2024-03-25,83
537,Lead_537,Referral,Contacted,2024-06-26,486
538,Lead_538,Email Campaign,Qualified,2024-02-10,129
539,Lead_539,LinkedIn,Qualified,2024-03-05,321
540,Lead_540,Referral,New,2024-09-14,329
541,Lead_541,LinkedIn,Contacted,2024-03-28,338
542,Lead_542,Email Campaign,Qualified,2024-10-15,22
543,Lead_543,Website,New,2024-01-24,486
544,Lead_544,Email Campaign,Qualified,2024-11-29,108
545,Lead_545,Email Campaign,Lost,2024-11-12,328
546,Lead_546,Website,Lost,2024-11-17,280
547,Lead_547,Referral,Qualified,2024-09-04,126
548,Lead_548,Cold Call,Qualified,2024-08-20,38
549,Lead_549,Website,Contacted,2024-08-13,213
550,Lead_550,Cold Call,Lost,2024-04-14,175
551,Lead_551,Email Campaign,Contacted,2024-06-09,442
552,Lead_552,Referral,Qualified,2024-07-23,67
553,Lead_553,Referral,New,2024-06-12,124
554,Lead_554,Cold Call,New,2024-05-16,231
555,Lead_555,LinkedIn,Contacted,2024-02-19,26
556,Lead_556,Referral,Lost,2024-11-11,215
557,Lead_557,LinkedIn,Contacted,2024-06-16,479
558,Lead_558,Email Campaign,Qualified,2024-04-07,391
559,Lead_559,LinkedIn,Lost,2024-09-20,240
560,Lead_560,Cold Call,Qualified,2024-09-11,12
561,Lead_561,Website,Lost,2024-09-15,235
562,Lead_562,LinkedIn,Contacted,2024-10-25,181
563,Lead_563,Website,New,2024-05-24,254
564,Lead_564,Email Campaign,Lost,2024-05-26,275
565,Lead_565,Website,New,2024-08-08,69
566,Lead_566,Referral,Qualified,2024-07-25,188
567,Lead_567,Website,Lost,2024-01-27,292
568,Lead_568,Email Campaign,Contacted,2024-07-04,284
569,Lead_569,Referral,New,2024-07-16,259
570,Lead_570,Cold Call,Qualified,2024-11-15,349
571,Lead_571,Email Campaign,New,2024-03-06,500
572,Lead_572,Website,Lost,2024-07-10,407
573,Lead_573,Referral,Qualified,2024-03-14,102
574,Lead_574,Email Campaign,Lost,2024-09-13,21
575,Lead_575,Website,New,2024-03-11,366
576,Lead_576,Referral,Lost,2024-09-22,234
577,Lead_577,LinkedIn,Contacted,2024-06-16,477
578,Lead_578,Email Campaign,Qualified,2024-03-24,202
579,Lead_579,Email Campaign,Qualified,2024-10-30,173
580,Lead_580,Email Campaign,Lost,2024-12-28,289
581,Lead_581,Referral,Lost,2024-01-09,189
582,Lead_582,Referral,New,2024-08-01,299
583,Lead_583,Referral,New,2024-11-01,243
584,Lead_584,Referral,Contacted,2024-01-27,299
585,Lead_585,Cold Call,Contacted,2024-09-25,323
586,Lead_586,Email Campaign,Lost,2024-03-16,421
587,Lead_587,LinkedIn,New,2024-10-20,486
588,Lead_588,Website,Contacted,2024-01-10,226
589,Lead_589,Referral,Lost,2024-03-18,212
590,Lead_590,LinkedIn,Lost,2024-09-13,397
591,Lead_591,Email Campaign,Lost,2024-02-01,362
592,Lead_592,LinkedIn,Contacted,2024-10-14,167
593,Lead_593,Cold Call,Lost,2024-06-09,490
594,Lead_594,LinkedIn,Lost,2024-09-29,176
595,Lead_595,Email Campaign,Qualified,2024-12-12,396
596,Lead_596,Referral,Lost,2024-04-08,491
597,Lead_597,LinkedIn,Qualified,2024-10-12,153
598,Lead_598,LinkedIn,Qualified,2024-05-27,361
599,Lead_599,LinkedIn,Lost,2024-06-11,246
600,Lead_600,Referral,Qualified,2024-05-27,63
601,Lead_601,Email Campaign,Lost,2024-07-21,420
602,Lead_602,Referral,Contacted,2024-05-28,22
603,Lead_603,Referral,New,2024-06-26,474
604,Lead_604,Cold Call,Qualified,2024-09-02,110
605,Lead_605,LinkedIn,Qualified,2024-10-14,357
606,Lead_606,Referral,Contacted,2024-02-25,316
607,Lead_607,Email Campaign,Contacted,2024-05-04,26
608,Lead_608,Email Campaign,Contacted,2024-11-22,120
609,Lead_609,Website,New,2024-07-30,170
610,Lead_610,Cold Call,New,2024-12-14,395
611,Lead_611,LinkedIn,New,2024-10-08,476
612,Lead_612,LinkedIn,Lost,2024-11-30,479
613,Lead_613,Cold Call,Lost,2024-11-29,103
614,Lead_614,Referral,Qualified,2024-05-26,331
615,Lead_615,Website,New,2024-11-29,294
616,Lead_616,LinkedIn,New,2024-03-30,214
617,Lead_617,LinkedIn,New,2024-07-22,404
618,Lead_618,Cold Call,Contacted,2024-05-28,449
619,Lead_619,Website,New,2024-06-01,291
620,Lead_620,Email Campaign,New,2024-06-20,146
621,Lead_621,Cold Call,Lost,2024-03-09,436
622,Lead_622,Email Campaign,Lost,2024-05-19,99
623,Lead_623,Website,Qualified,2024-03-24,375
624,Lead_624,Cold Call,Qualified,2024-04-05,8
625,Lead_625,Referral,Qualified,2024-10-17,346
626,Lead_626,LinkedIn,Contacted,2024-11-08,439
627,Lead_627,Cold Call,Lost,2024-09-20,168
628,Lead_628,Website,Lost,2024-12-08,49
629,Lead_629,LinkedIn,Contacted,2024-09-01,166
630,Lead_630,LinkedIn,New,2024-05-13,197
631,Lead_631,LinkedIn,Lost,2024-05-16,489
632,Lead_632,Referral,Qualified,2024-10-25,371
633,Lead_633,Email Campaign,New,2024-05-13,335
634,Lead_634,Referral,Contacted,2024-02-01,342
635,Lead_635,Website,Lost,2024-06-06,82
636,Lead_636,Cold Call,Qualified,2024-12-19,61
637,Lead_637,Referral,Qualified,2024-11-10,114
638,Lead_638,LinkedIn,Contacted,2024-09-01,79
639,Lead_639,Cold Call,Qualified,2024-07-31,360
640,Lead_640,Email Campaign,Lost,2024-10-02,411
641,Lead_641,LinkedIn,Contacted,2024-12-14,387
642,Lead_642,Email Campaign,New,2024-09-26,229
643,Lead_643,Email Campaign,Qualified,2024-02-09,470
644,Lead_644,Email Campaign,New,2024-02-01,425
645,Lead_645,Email Campaign,Contacted,2024-10-20,275
646,Lead_646,LinkedIn,Contacted,2024-06-16,438
647,Lead_647,Email Campaign,Lost,2024-02-29,349
648,Lead_648,LinkedIn,Lost,2024-02-16,461
649,Lead_649,Email Campaign,Lost,2024-01-29,233
650,Lead_650,LinkedIn,Lost,2024-08-21,289
651,Lead_651,Website,Lost,2024-12-10,414
652,Lead_652,Referral,New,2024-07-21,131
653,Lead_653,Website,Contacted,2024-10-23,38
654,Lead_654,Website,Lost,2024-06-25,359
655,Lead_655,Website,New,2024-02-05,479
656,Lead_656,Cold Call,New,2024-05-26,210
657,Lead_657,LinkedIn,Contacted,2024-11-24,374
658,Lead_658,Cold Call,Qualified,2024-07-14,230
659,Lead_659,Cold Call,Lost,2024-02-11,350
660,Lead_660,Email Campaign,Contacted,2024-11-30,441
661,Lead_661,Referral,New,2024-04-01,276
662,Lead_662,Cold Call,Contacted,2024-04-24,428
663,Lead_663,Website,New,2024-06-01,238
664,Lead_664,Email Campaign,Lost,2024-09-29,195
665,Lead_665,LinkedIn,Contacted,2024-08-23,178
666,Lead_666,LinkedIn,Qualified,2024-04-06,480
667,Lead_667,Website,New,2024-12-04,215
668,Lead_668,Email Campaign,New,2024-05-03,106
669,Lead_669,Website,New,2024-10-31,18
670,Lead_670,Cold Call,New,2024-05-05,380
671,Lead_671,Website,Lost,2024-08-12,120
672,Lead_672,Email Campaign,Contacted,2024-01-29,72
673,Lead_673,Email Campaign,Qualified,2024-04-29,418
674,Lead_674,Email Campaign,Qualified,2024-10-22,307
675,Lead_675,Referral,Contacted,2024-06-03,449
676,Lead_676,LinkedIn,Contacted,2024-07-30,154
677,Lead_677,Referral,New,2024-10-12,486
678,Lead_678,Email Campaign,Contacted,2024-11-16,348
679,Lead_679,Cold Call,Lost,2024-01-25,498
680,Lead_680,Referral,Lost,2024-09-25,164
681,Lead_681,Cold Call,Lost,2024-03-17,154
682,Lead_682,Cold Call,Contacted,2024-10-02,243
683,Lead_683,LinkedIn,Contacted,2024-06-02,440
684,Lead_684,LinkedIn,Lost,2024-01-30,288
685,Lead_685,Cold Call,Lost,2024-10-12,272
686,Lead_686,LinkedIn,Lost,2024-05-04,131
687,Lead_687,LinkedIn,Qualified,2024-11-27,41
688,Lead_688,Cold Call,Qualified,2024-02-17,275
689,Lead_689,LinkedIn,New,2024-05-17,194
690,Lead_690,Email Campaign,New,2024-02-07,97
691,Lead_691,Email Campaign,Contacted,2024-09-02,107
692,Lead_692,Referral,Qualified,2024-01-08,109
693,Lead_693,LinkedIn,New,2024-09-02,469
694,Lead_694,LinkedIn,Contacted,2024-07-22,469
695,Lead_695,LinkedIn,Qualified,2024-05-24,195
696,Lead_696,Cold Call,Qualified,2024-06-06,134
697,Lead_697,Referral,Lost,2024-08-26,51
698,Lead_698,Cold Call,Qualified,2024-04-14,190
699,Lead_699,Referral,Lost,2024-01-24,289
700,Lead_700,LinkedIn,Contacted,2024-01-09,134
701,Lead_701,Email Campaign,Lost,2024-05-31,79
702,Lead_702,LinkedIn,Qualified,2024-04-27,195
703,Lead_703,Email Campaign,Contacted,2024-09-12,282
704,Lead_704,Referral,Qualified,2024-09-07,495
705,Lead_705,Cold Call,Lost,2024-03-27,376
706,Lead_706,Referral,Contacted,2024-03-12,369
707,Lead_707,Email Campaign,Lost,2024-04-04,470
708,Lead_708,Email Campaign,New,2024-09-25,18
709,Lead_709,Website,New,2024-01-04,212
710,Lead_710,LinkedIn,Contacted,2024-02-04,363
711,Lead_711,LinkedIn,New,2024-04-21,259
712,Lead_712,Cold Call,Qualified,2024-01-31,317
713,Lead_713,Email Campaign,Lost,2024-12-03,250
714,Lead_714,Website,New,2024-09-29,283
715,Lead_715,Cold Call,New,2024-01-09,272
716,Lead_716,Referral,Qualified,2024-01-09,258
717,Lead_717,Cold Call,Contacted,2024-02-24,471
718,Lead_718,Website,Contacted,2024-05-03,99
719,Lead_719,Email Campaign,Qualified,2024-06-30,137
720,Lead_720,Cold Call,New,2024-07-10,492
721,Lead_721,Cold Call,Lost,2024-10-16,125
722,Lead_722,LinkedIn,Qualified,2024-12-16,424
723,Lead_723,Website,New,2024-02-17,208
724,Lead_724,Cold Call,Lost,2024-10-09,244
725,Lead_725,Website,New,2024-12-25,88
726,Lead_726,Website,Lost,2024-08-10,331
727,Lead_727,Referral,New,2024-09-27,471
728,Lead_728,Website,Contacted,2024-04-18,462
729,Lead_729,Email Campaign,Lost,2024-05-18,24
730,Lead_730,Website,Qualified,2024-10-05,289
731,Lead_731,Website,Contacted,2024-06-10,9
732,Lead_732,LinkedIn,Contacted,2024-12-30,421
733,Lead_733,Cold Call,New,2024-06-02,84
734,Lead_734,Email Campaign,Contacted,2024-10-17,428
735,Lead_735,Cold Call,Qualified,2024-07-15,387
736,Lead_736,LinkedIn,New,2024-09-13,382
737,Lead_737,Referral,New,2024-02-20,224
738,Lead_738,LinkedIn,New,2024-06-23,310
739,Lead_739,Email Campaign,Lost,2024-06-16,16
740,Lead_740,Referral,Lost,2024-09-08,117
741,Lead_741,Referral,Lost,2024-08-09,96
742,Lead_742,Email Campaign,Lost,2024-02-13,396
743,Lead_743,Email Campaign,Qualified,2024-05-06,366
744,Lead_744,Website,New,2024-05-17,79
745,Lead_745,Cold Call,Contacted,2024-07-18,163
746,Lead_746,Referral,New,2024-02-16,3
747,Lead_747,Referral,Lost,2024-07-03,390
748,Lead_748,Referral,New,2024-03-08,45
749,Lead_749,LinkedIn,Lost,2024-08-17,286
750,Lead_750,Email Campaign,Lost,2024-02-22,14
751,Lead_751,Website,Qualified,2024-10-10,48
752,Lead_752,Email Campaign,Qualified,2024-07-16,7
753,Lead_753,Referral,Lost,2024-07-17,399
754,Lead_754,Website,Contacted,2024-10-19,267
755,Lead_755,LinkedIn,Lost,2024-03-27,72
756,Lead_756,Referral,Qualified,2024-05-17,253
757,Lead_757,LinkedIn,New,2024-03-26,223
758,Lead_758,Referral,Lost,2024-06-02,248
759,Lead_759,Website,Qualified,2024-05-08,484
760,Lead_760,LinkedIn,Lost,2024-10-31,316
761,Lead_761,LinkedIn,Lost,2024-02-24,70
762,Lead_762,Referral,New,2024-07-21,171
763,Lead_763,Email Campaign,Lost,2024-06-17,226
764,Lead_764,Referral,Lost,2024-11-29,499
765,Lead_765,Email Campaign,Contacted,2024-06-02,165
766,Lead_766,Email Campaign,Contacted,2024-09-02,161
767,Lead_767,LinkedIn,Lost,2024-06-12,150
768,Lead_768,Cold Call,Contacted,2024-06-15,193
769,Lead_769,Referral,Lost,2024-07-05,59
770,Lead_770,Email Campaign,Contacted,2024-10-30,280
771,Lead_771,LinkedIn,New,2024-08-24,483
772,Lead_772,LinkedIn,Lost,2024-05-29,426
773,Lead_773,Website,Lost,2024-12-10,256
774,Lead_774,LinkedIn,Qualified,2024-05-03,130
775,Lead_775,LinkedIn,Lost,2024-07-12,38
776,Lead_776,Cold Call,Lost,2024-10-25,206
777,Lead_777,Email Campaign,Lost,2024-10-05,19
778,Lead_778,Referral,New,2024-02-25,394
779,Lead_779,LinkedIn,Qualified,2024-03-26,332
780,Lead_780,Email Campaign,New,2024-10-15,331
781,Lead_781,Cold Call,Qualified,2024-08-08,55
782,Lead_782,Website,New,2024-05-12,114
783,Lead_783,Email Campaign,Contacted,2024-08-16,192
784,Lead_784,Cold Call,Lost,2024-12-13,302
785,Lead_785,Email Campaign,Contacted,2024-06-25,13
786,Lead_786,Cold Call,New,2024-05-31,213
787,Lead_787,Website,New,2024-03-13,179
788,Lead_788,Referral,Qualified,2024-08-21,402
789,Lead_789,LinkedIn,Lost,2024-06-27,244
790,Lead_790,Website,Lost,2024-12-22,232
791,Lead_791,Referral,New,2024-06-02,23
792,Lead_792,Website,New,2024-06-24,332
793,Lead_793,Website,Contacted,2024-05-04,265
794,Lead_794,LinkedIn,Contacted,2024-06-18,287
795,Lead_795,Cold Call,Lost,2024-04-28,409
796,Lead_796,Cold Call,Contacted,2024-04-05,328
797,Lead_797,Cold Call,Lost,2024-01-15,378
798,Lead_798,Email Campaign,Contacted,2024-08-18,304
799,Lead_799,Cold Call,Lost,2024-01-03,361
800,Lead_800,LinkedIn,Contacted,2024-05-22,386
801,Lead_801,Website,New,2024-10-01,96
802,Lead_802,Referral,Qualified,2024-04-10,235
803,Lead_803,Website,Qualified,2024-12-09,442
804,Lead_804,Cold Call,Qualified,2024-11-01,199
805,Lead_805,Email Campaign,Lost,2024-10-27,59
806,Lead_806,Referral,Qualified,2024-08-22,317
807,Lead_807,LinkedIn,Qualified,2024-11-10,303
808,Lead_808,Website,Contacted,2024-06-09,61
809,Lead_809,LinkedIn,Qualified,2024-02-29,94
810,Lead_810,Referral,Contacted,2024-09-18,199
811,Lead_811,Cold Call,Contacted,2024-10-21,197
812,Lead_812,Cold Call,Contacted,2024-09-06,326
813,Lead_813,Email Campaign,Contacted,2024-10-11,86
814,Lead_814,Cold Call,Qualified,2024-03-12,96
815,Lead_815,Referral,Lost,2024-11-13,28
816,Lead_816,Referral,New,2024-09-05,70
817,Lead_817,LinkedIn,Lost,2024-10-14,259
818,Lead_818,Cold Call,Lost,2024-12-16,252
819,Lead_819,Cold Call,Lost,2024-09-07,86
820,Lead_820,Website,New,2024-04-22,150
821,Lead_821,Website,Qualified,2024-04-25,276
822,Lead_822,Referral,Contacted,2024-08-22,290
823,Lead_823,Cold Call,New,2024-10-20,59
824,Lead_824,Referral,Qualified,2024-10-04,422
825,Lead_825,Website,Lost,2024-10-06,112
826,Lead_826,Cold Call,New,2024-11-30,385
827,Lead_827,LinkedIn,Qualified,2024-01-17,231
828,Lead_828,Referral,Qualified,2024-02-14,225
829,Lead_829,Website,Contacted,2024-04-17,416
830,Lead_830,Email Campaign,Qualified,2024-12-29,313
831,Lead_831,Cold Call,Contacted,2024-11-11,72
832,Lead_832,LinkedIn,Contacted,2024-01-31,292
833,Lead_833,Referral,Qualified,2024-11-01,276
834,Lead_834,LinkedIn,Qualified,2024-12-26,150
835,Lead_835,Referral,Qualified,2024-09-20,461
836,Lead_836,Website,Contacted,2024-07-29,471
837,Lead_837,Website,Qualified,2024-12-01,65
838,Lead_838,LinkedIn,Contacted,2024-03-15,365
839,Lead_839,Referral,Contacted,2024-12-12,202
840,Lead_840,Cold Call,Contacted,2024-10-22,324
841,Lead_841,Referral,Lost,2024-07-11,232
842,Lead_842,Website,New,2024-07-25,264
843,Lead_843,Referral,Qualified,2024-08-20,487
844,Lead_844,Cold Call,Qualified,2024-10-24,2
845,Lead_845,Website,Lost,2024-11-21,341
846,Lead_846,Referral,New,2024-09-30,204
847,Lead_847,LinkedIn,Lost,2024-04-18,254
848,Lead_848,Referral,Qualified,2024-05-25,173
849,Lead_849,Email Campaign,Contacted,2024-10-16,437
850,Lead_850,Cold Call,Qualified,2024-12-15,391
851,Lead_851,Website,New,2024-02-20,321
852,Lead_852,Cold Call,New,2024-03-04,476
853,Lead_853,LinkedIn,Lost,2024-08-21,1
854,Lead_854,Cold Call,Contacted,2024-12-18,466
855,Lead_855,LinkedIn,Qualified,2024-03-22,448
856,Lead_856,Referral,New,2024-12-01,185
857,Lead_857,Referral,New,2024-07-09,341
858,Lead_858,LinkedIn,New,2024-07-21,321
859,Lead_859,Referral,Contacted,2024-08-07,336
860,Lead_860,Website,New,2024-01-01,110
861,Lead_861,Cold Call,New,2024-03-08,304
862,Lead_862,LinkedIn,Lost,2024-01-05,5
863,Lead_863,Referral,New,2024-08-04,356
864,Lead_864,LinkedIn,Lost,2024-02-06,118
865,Lead_865,Cold Call,New,2024-02-22,53
866,Lead_866,Referral,Qualified,2024-06-02,71
867,Lead_867,Cold Call,Contacted,2024-11-24,347
868,Lead_868,LinkedIn,New,2024-09-28,289
869,Lead_869,Website,Contacted,2024-08-13,180
870,Lead_870,LinkedIn,Contacted,2024-07-29,316
871,Lead_871,Cold Call,Contacted,2024-02-14,460
872,Lead_872,Website,Contacted,2024-03-04,302
873,Lead_873,Cold Call,Qualified,2024-08-07,162
874,Lead_874,LinkedIn,Contacted,2024-05-21,331
875,Lead_875,Website,Contacted,2024-10-10,308
876,Lead_876,Email Campaign,Qualified,2024-12-19,14
877,Lead_877,Referral,Contacted,2024-09-22,311
878,Lead_878,Email Campaign,Contacted,2024-07-19,152
879,Lead_879,Website,Contacted,2024-09-10,198
880,Lead_880,Website,Contacted,2024-09-12,327
881,Lead_881,Email Campaign,New,2024-09-27,456
882,Lead_882,Website,Qualified,2024-06-11,68
883,Lead_883,Cold Call,Lost,2024-07-06,280
884,Lead_884,LinkedIn,Lost,2024-02-07,9
885,Lead_885,Email Campaign,New,2024-01-08,135
886,Lead_886,LinkedIn,New,2024-01-31,486
887,Lead_887,Cold Call,Qualified,2024-11-17,365
888,Lead_888,Email Campaign,Lost,2024-08-04,360
889,Lead_889,Cold Call,New,2024-11-23,275
890,Lead_890,Email Campaign,Contacted,2024-05-22,43
891,Lead_891,Referral,New,2024-09-18,472
892,Lead_892,LinkedIn,Contacted,2024-10-01,168
893,Lead_893,Cold Call,New,2024-06-07,358
894,Lead_894,Cold Call,Contacted,2024-01-30,126
895,Lead_895,Website,Lost,2024-02-29,233
896,Lead_896,Email Campaign,New,2024-06-07,342
897,Lead_897,LinkedIn,New,2024-01-07,363
898,Lead_898,LinkedIn,New,2024-03-24,255
899,Lead_899,Referral,Qualified,2024-03-26,191
900,Lead_900,LinkedIn,Qualified,2024-03-01,395
901,Lead_901,Website,Qualified,2024-08-07,140
902,Lead_902,Email Campaign,New,2024-05-14,365
903,Lead_903,Email Campaign,New,2024-09-11,234
904,Lead_904,Email Campaign,Qualified,2024-01-29,256
905,Lead_905,Email Campaign,Contacted,2024-07-07,81
906,Lead_906,Referral,New,2024-10-20,346
907,Lead_907,Website,Contacted,2024-09-17,2
908,Lead_908,Website,New,2024-05-05,24
909,Lead_909,Cold Call,Qualified,2024-07-15,472
910,Lead_910,LinkedIn,Contacted,2024-01-19,284
911,Lead_911,Cold Call,Contacted,2024-06-13,128
912,Lead_912,Cold Call,Qualified,2024-05-18,423
913,Lead_913,Website,Qualified,2024-03-02,258
914,Lead_914,Website,Contacted,2024-04-24,412
915,Lead_915,Email Campaign,New,2024-07-24,36
916,Lead_916,Cold Call,Qualified,2024-06-08,168
917,Lead_917,Website,Lost,2024-01-05,189
918,Lead_918,LinkedIn,Qualified,2024-10-15,402
919,Lead_919,Referral,Contacted,2024-08-25,189
920,Lead_920,Email Campaign,Lost,2024-04-10,376
921,Lead_921,Email Campaign,Contacted,2024-03-18,4
922,Lead_922,Cold Call,New,2024-04-29,278
923,Lead_923,Referral,New,2024-06-20,1
924,Lead_924,Cold Call,Qualified,2024-02-23,106
925,Lead_925,Email Campaign,Contacted,2024-08-02,252
926,Lead_926,Website,Contacted,2024-12-30,144
927,Lead_927,Website,New,2024-04-28,460
928,Lead_928,Email Campaign,Lost,2024-12-24,459
929,Lead_929,Referral,Lost,2024-02-13,298
930,Lead_930,Website,Contacted,2024-11-22,420
931,Lead_931,Cold Call,New,2024-10-30,291
932,Lead_932,Website,Lost,2024-12-05,494
933,Lead_933,LinkedIn,Contacted,2024-05-29,134
934,Lead_934,Referral,Lost,2024-12-24,426
935,Lead_935,Referral,Qualified,2024-08-19,140
936,Lead_936,LinkedIn,New,2024-04-13,70
937,Lead_937,Email Campaign,New,2024-03-20,55
938,Lead_938,LinkedIn,Lost,2024-08-26,161
939,Lead_939,Cold Call,New,2024-10-01,184
940,Lead_940,LinkedIn,Lost,2024-06-06,238
941,Lead_941,Referral,New,2024-02-16,81
942,Lead_942,Referral,New,2024-04-20,428
943,Lead_943,Referral,Contacted,2024-02-16,365
944,Lead_944,LinkedIn,Qualified,2024-07-21,263
945,Lead_945,Website,Qualified,2024-05-13,420
946,Lead_946,LinkedIn,New,2024-07-26,438
947,Lead_947,Cold Call,Contacted,2024-02-18,237
948,Lead_948,Website,Contacted,2024-03-03,7
949,Lead_949,Website,Contacted,2024-03-07,102
950,Lead_950,Cold Call,Qualified,2024-12-17,323
951,Lead_951,Website,Qualified,2024-02-08,12
952,Lead_952,Website,Contacted,2024-11-26,228
953,Lead_953,LinkedIn,New,2024-06-18,63
954,Lead_954,Website,Lost,2024-01-26,87
955,Lead_955,Email Campaign,Lost,2024-07-21,255
956,Lead_956,Website,Lost,2024-12-15,219
957,Lead_957,LinkedIn,Qualified,2024-04-19,466
958,Lead_958,LinkedIn,Qualified,2024-05-23,229
959,Lead_959,LinkedIn,New,2024-11-10,318
960,Lead_960,Email Campaign,Contacted,2024-11-27,152
961,Lead_961,Cold Call,Lost,2024-10-08,246
962,Lead_962,Website,New,2024-05-23,197
963,Lead_963,LinkedIn,Lost,2024-04-12,330
964,Lead_964,Email Campaign,Contacted,2024-11-18,411
965,Lead_965,Email Campaign,New,2024-07-14,401
966,Lead_966,Referral,Lost,2024-10-05,401
967,Lead_967,Cold Call,Qualified,2024-10-16,258
968,Lead_968,Referral,Lost,2024-05-18,93
969,Lead_969,Website,Qualified,2024-11-01,113
970,Lead_970,Website,Qualified,2024-01-30,415
971,Lead_971,Cold Call,Qualified,2024-10-26,120
972,Lead_972,LinkedIn,New,2024-05-06,337
973,Lead_973,LinkedIn,Qualified,2024-09-30,418
974,Lead_974,Website,Contacted,2024-10-21,434
975,Lead_975,Cold Call,Qualified,2024-03-29,91
976,Lead_976,LinkedIn,Qualified,2024-12-23,184
977,Lead_977,Email Campaign,New,2024-12-26,359
978,Lead_978,Referral,Contacted,2024-10-15,486
979,Lead_979,LinkedIn,Lost,2024-10-04,159
980,Lead_980,LinkedIn,Lost,2024-01-20,47
981,Lead_981,Website,Contacted,2024-11-04,113
982,Lead_982,Website,Lost,2024-01-01,170
983,Lead_983,Email Campaign,Contacted,2024-03-07,175
984,Lead_984,LinkedIn,Qualified,2024-01-31,12
985,Lead_985,LinkedIn,Contacted,2024-02-26,434
986,Lead_986,Email Campaign,Qualified,2024-02-07,192
987,Lead_987,Cold Call,New,2024-06-21,155
988,Lead_988,Referral,Contacted,2024-03-21,375
989,Lead_989,Cold Call,Lost,2024-11-28,163
990,Lead_990,LinkedIn,Qualified,2024-04-24,341
991,Lead_991,Email Campaign,Contacted,2024-07-12,158
992,Lead_992,Referral,Contacted,2024-03-31,374
993,Lead_993,Website,Lost,2024-10-17,17
994,Lead_994,LinkedIn,Qualified,2024-11-09,114
995,Lead_995,Email Campaign,New,2024-09-11,73
996,Lead_996,Referral,New,2024-05-01,178
997,Lead_997,Referral,Contacted,2024-11-21,454
