activity_id,activity_type,activity_date,lead_id,notes
629,Email,2024-01-09,2137,Email sent
630,Demo,2024-05-31,1249,Product demo scheduled
631,Meeting,2024-04-27,3112,Email sent
632,Email,2024-09-12,4511,Client discussion
633,Meeting,2024-09-07,4019,Proposal review
634,Email,2024-06-29,1387,Product demo scheduled
635,Demo,2024-04-04,4442,Follow-up call
636,Call,2024-02-08,398,Follow-up call
637,Demo,2024-03-11,1896,Follow-up call
638,Email,2024-01-05,1792,Email sent
639,Demo,2024-07-10,496,Email sent
640,Demo,2024-12-03,3997,Follow-up call
641,Call,2024-09-29,4520,Proposal review
642,Call,2024-01-09,4337,Client discussion
643,Meeting,2024-01-09,4115,Proposal review
644,Email,2024-02-24,790,Email sent
645,Email,2024-05-03,1573,Email sent
646,Meeting,2024-06-30,2190,Proposal review
647,Call,2024-07-10,3327,Proposal review
648,Email,2024-12-22,1851,Client discussion
649,Call,2024-11-30,260,Follow-up call
650,Demo,2024-07-13,3090,Email sent
651,Demo,2024-01-29,78,Product demo scheduled
652,Call,2024-09-12,3555,Client discussion
653,Call,2024-09-27,349,Product demo scheduled
654,Email,2024-12-20,4644,Proposal review
655,Meeting,2024-01-24,610,Client discussion
656,Call,2024-04-01,2577,Follow-up call
657,Email,2024-10-27,1182,Proposal review
658,Call,2024-06-02,1331,Email sent
659,Email,2024-10-17,3188,Email sent
660,Meeting,2024-07-15,1147,Follow-up call
661,Meeting,2024-01-28,801,Proposal review
662,Email,2024-02-08,2791,Email sent
663,Demo,2024-06-16,243,Client discussion
664,Demo,2024-09-08,1869,Client discussion
665,Demo,2024-08-09,1522,Email sent
666,Demo,2024-02-13,2420,Product demo scheduled
667,Call,2024-02-12,2196,Product demo scheduled
668,Demo,2024-12-30,1264,Proposal review
669,Meeting,2024-07-03,873,Follow-up call
670,Call,2024-06-06,3644,Client discussion
671,Meeting,2024-02-22,1086,Follow-up call
672,Email,2024-08-08,3677,Email sent
673,Demo,2024-02-22,216,Follow-up call
674,Meeting,2024-10-10,763,Email sent
675,Meeting,2024-07-16,102,Client discussion
676,Demo,2024-07-17,694,Email sent
677,Email,2024-10-19,4269,Product demo scheduled
678,Demo,2024-03-27,1138,Client discussion
679,Meeting,2024-05-17,4040,Product demo scheduled
680,Call,2024-03-26,3561,Client discussion
681,Demo,2024-06-02,3967,Follow-up call
682,Meeting,2024-05-08,2021,Proposal review
683,Email,2024-08-22,877,Product demo scheduled
684,Meeting,2024-01-04,3242,Client discussion
685,Demo,2024-06-17,3607,Client discussion
686,Demo,2024-11-29,4870,Product demo scheduled
687,Meeting,2024-06-13,4942,Product demo scheduled
688,Demo,2024-06-09,1456,Proposal review
689,Meeting,2024-05-29,4023,Email sent
690,Email,2024-06-15,3081,Client discussion
691,Demo,2024-07-05,933,Email sent
692,Email,2024-10-30,4470,Product demo scheduled
693,Call,2024-08-24,1718,Proposal review
694,Meeting,2024-12-20,567,Proposal review
695,Demo,2024-03-12,2481,Product demo scheduled
696,Meeting,2024-12-03,1263,Proposal review
697,Demo,2024-02-07,3679,Email sent
698,Demo,2024-10-25,3284,Email sent
699,Demo,2024-10-05,302,Client discussion
700,Call,2024-02-25,2034,Client discussion
701,Email,2024-11-27,363,Email sent
702,Demo,2024-06-18,3527,Follow-up call
703,Call,2024-02-20,2120,Product demo scheduled
704,Email,2024-08-16,3065,Proposal review
705,Demo,2024-12-13,4822,Email sent
706,Email,2024-06-25,202,Proposal review
707,Call,2024-05-31,3408,Follow-up call
708,Call,2024-03-13,2854,Client discussion
709,Meeting,2024-08-21,1695,Email sent
710,Demo,2024-06-27,3901,Follow-up call
711,Demo,2024-12-22,3707,Client discussion
712,Call,2024-06-02,367,Follow-up call
713,Call,2024-06-24,896,Product demo scheduled
714,Email,2024-09-21,1430,Email sent
715,Email,2024-06-18,4587,Proposal review
716,Demo,2024-04-28,3319,Product demo scheduled
717,Email,2024-11-23,3541,Proposal review
718,Call,2024-11-10,1617,Proposal review
719,Demo,2024-07-18,37,Product demo scheduled
720,Email,2024-05-22,513,Email sent
721,Call,2024-10-01,1532,Client discussion
722,Meeting,2024-04-10,3749,Follow-up call
723,Meeting,2024-12-09,4010,Email sent
724,Meeting,2024-11-01,3184,Email sent
725,Demo,2024-10-27,936,Client discussion
726,Meeting,2024-08-22,1414,Client discussion
727,Call,2024-12-10,1098,Client discussion
728,Call,2024-05-02,2502,Follow-up call
729,Email,2024-07-10,1159,Email sent
730,Demo,2024-08-02,4886,Product demo scheduled
731,Demo,2024-08-04,1522,Proposal review
732,Email,2024-10-11,1367,Proposal review
733,Meeting,2024-03-12,1533,Client discussion
734,Demo,2024-11-13,440,Client discussion
735,Call,2024-09-05,1119,Product demo scheduled
736,Demo,2024-10-14,4141,Proposal review
737,Demo,2024-12-16,4029,Proposal review
738,Demo,2024-09-07,1371,Follow-up call
739,Call,2024-04-22,2393,Follow-up call
740,Meeting,2024-04-25,4405,Client discussion
741,Email,2024-08-22,4634,Proposal review
742,Call,2024-10-20,936,Client discussion
743,Meeting,2024-10-04,341,Proposal review
744,Email,2024-08-05,839,Product demo scheduled
745,Meeting,2024-01-17,3685,Client discussion
746,Meeting,2024-02-14,3597,Follow-up call
747,Email,2024-04-17,4817,Client discussion
748,Demo,2024-03-25,1141,Product demo scheduled
749,Email,2024-01-31,4671,Client discussion
750,Meeting,2024-11-01,4414,Product demo scheduled
751,Meeting,2024-12-26,2398,Client discussion
752,Meeting,2024-09-20,781,Product demo scheduled
753,Demo,2024-01-31,2272,Product demo scheduled
754,Email,2024-05-07,1199,Client discussion
755,Email,2024-12-12,3218,Proposal review
756,Email,2024-10-22,2202,Proposal review
757,Demo,2024-08-19,619,Follow-up call
758,Demo,2024-09-20,2280,Client discussion
759,Demo,2024-09-06,2682,Email sent
760,Call,2024-02-17,3756,Client discussion
761,Call,2024-09-30,3259,Product demo scheduled
762,Demo,2024-04-18,4053,Client discussion
763,Meeting,2024-05-25,2767,Email sent
764,Email,2024-10-16,3976,Client discussion
765,Call,2024-01-24,816,Proposal review
766,Call,2024-03-04,1295,Proposal review
767,Demo,2024-01-01,3505,Product demo scheduled
768,Email,2024-11-28,2473,Product demo scheduled
769,Meeting,2024-02-17,2953,Client discussion
770,Call,2024-07-09,1356,Follow-up call
771,Demo,2024-11-16,2503,Product demo scheduled
772,Demo,2024-12-01,748,Follow-up call
773,Call,2024-04-19,3907,Follow-up call
774,Email,2024-10-30,1853,Email sent
775,Demo,2024-01-05,67,Client discussion
776,Call,2024-08-04,1083,Proposal review
777,Call,2024-04-27,3139,Follow-up call
778,Call,2024-02-22,2567,Client discussion
779,Meeting,2024-03-11,3136,Product demo scheduled
780,Email,2024-02-05,4346,Email sent
781,Call,2024-11-08,1345,Proposal review
782,Meeting,2024-04-19,1241,Proposal review
783,Demo,2024-04-21,711,Follow-up call
784,Email,2024-03-04,4830,Proposal review
785,Meeting,2024-08-07,2577,Product demo scheduled
786,Email,2024-05-21,691,Product demo scheduled
787,Meeting,2024-12-19,220,Client discussion
788,Email,2024-09-22,4972,Email sent
789,Email,2024-07-19,2422,Follow-up call
790,Email,2024-09-10,3162,Follow-up call
791,Email,2024-09-12,4866,Follow-up call
792,Call,2024-07-03,2593,Product demo scheduled
793,Demo,2024-10-18,3448,Client discussion
794,Email,2024-08-29,598,Follow-up call
795,Call,2024-01-08,2148,Product demo scheduled
796,Call,2024-01-31,3261,Email sent
797,Meeting,2024-11-17,4105,Proposal review
798,Demo,2024-12-25,3296,Follow-up call
799,Email,2024-05-22,685,Client discussion
800,Call,2024-09-18,1665,Product demo scheduled
801,Meeting,2024-07-19,4805,Follow-up call
802,Meeting,2024-12-23,3584,Product demo scheduled
803,Call,2024-05-05,707,Proposal review
804,Call,2024-08-20,4988,Follow-up call
805,Meeting,2024-12-07,1439,Follow-up call
806,Call,2024-12-28,1125,Follow-up call
807,Email,2024-09-11,2841,Email sent
808,Meeting,2024-03-26,3047,Product demo scheduled
809,Meeting,2024-03-01,241,Client discussion
810,Demo,2024-05-19,4292,Follow-up call
811,Meeting,2024-12-30,4724,Follow-up call
812,Demo,2024-08-21,4185,Client discussion
813,Call,2024-09-12,4644,Product demo scheduled
814,Meeting,2024-03-21,2090,Follow-up call
815,Call,2024-04-26,4169,Follow-up call
816,Call,2024-01-07,2004,Follow-up call
817,Demo,2024-07-05,3138,Product demo scheduled
818,Email,2024-01-19,4530,Proposal review
819,Email,2024-06-13,2034,Proposal review
820,Meeting,2024-05-18,639,Email sent
821,Meeting,2024-03-02,4113,Follow-up call
822,Email,2024-04-24,4226,Follow-up call
823,Demo,2024-02-05,3811,Client discussion
824,Meeting,2024-06-16,708,Email sent
825,Demo,2024-01-05,3023,Product demo scheduled
826,Meeting,2024-10-15,2490,Email sent
827,Email,2024-08-25,3017,Email sent
828,Demo,2024-04-10,4478,Product demo scheduled
829,Email,2024-01-04,3360,Follow-up call
830,Email,2024-10-04,2838,Follow-up call
831,Meeting,2024-01-01,3083,Client discussion
832,Call,2024-04-15,4341,Product demo scheduled
833,Demo,2024-09-08,491,Product demo scheduled
834,Meeting,2024-02-17,360,Product demo scheduled
835,Demo,2024-12-24,3052,Proposal review
836,Call,2024-10-24,783,Email sent
837,Email,2024-11-22,3231,Follow-up call
838,Call,2024-08-10,1071,Product demo scheduled
839,Meeting,2024-05-13,2581,Proposal review
840,Meeting,2024-06-11,3709,Client discussion
841,Email,2024-02-08,1661,Product demo scheduled
842,Call,2024-03-20,866,Product demo scheduled
843,Demo,2024-08-26,2573,Proposal review
844,Call,2024-10-01,2936,Product demo scheduled
845,Demo,2024-06-06,3796,Client discussion
846,Call,2024-02-16,1292,Client discussion
847,Call,2024-04-20,2686,Product demo scheduled
848,Call,2024-12-30,2034,Client discussion
849,Demo,2024-09-19,402,Client discussion
850,Meeting,2024-03-30,255,Proposal review
851,Demo,2024-10-11,4507,Product demo scheduled
852,Call,2024-08-24,835,Product demo scheduled
853,Call,2024-01-07,506,Product demo scheduled
854,Email,2024-04-11,3282,Client discussion
855,Call,2024-10-25,4802,Client discussion
856,Call,2024-01-12,529,Product demo scheduled
857,Demo,2024-03-06,754,Client discussion
858,Call,2024-01-22,3777,Follow-up call
859,Email,2024-10-20,3549,Proposal review
860,Demo,2024-01-16,3136,Proposal review
861,Email,2024-06-30,1759,Product demo scheduled
862,Meeting,2024-05-23,3654,Product demo scheduled
863,Call,2024-11-10,2014,Client discussion
864,Demo,2024-07-29,4512,Proposal review
865,Call,2024-02-14,2292,Proposal review
866,Email,2024-08-02,1634,Email sent
867,Email,2024-11-18,4454,Follow-up call
868,Demo,2024-12-31,2942,Proposal review
869,Demo,2024-06-25,4634,Email sent
870,Meeting,2024-07-17,2216,Product demo scheduled
871,Call,2024-06-12,4892,Product demo scheduled
872,Call,2024-05-23,480,Proposal review
873,Meeting,2024-10-26,1907,Product demo scheduled
874,Call,2024-05-06,1976,Client discussion
875,Call,2024-04-22,4717,Proposal review
876,Meeting,2024-03-29,1443,Product demo scheduled
877,Meeting,2024-12-23,2940,Email sent
878,Call,2024-12-26,2881,Email sent
879,Email,2024-10-15,1543,Proposal review
880,Meeting,2024-03-30,4018,Follow-up call
881,Call,2024-01-29,1906,Email sent
882,Email,2024-01-11,4313,Proposal review
883,Call,2024-06-18,1651,Product demo scheduled
884,Meeting,2024-03-31,2651,Follow-up call
885,Call,2024-03-16,4806,Product demo scheduled
886,Call,2024-09-26,2990,Follow-up call
887,Meeting,2024-12-26,3241,Email sent
888,Call,2024-06-21,2473,Client discussion
889,Email,2024-03-21,3579,Proposal review
890,Meeting,2024-03-30,4604,Email sent
891,Meeting,2024-04-24,4825,Product demo scheduled
892,Demo,2024-06-06,2413,Product demo scheduled
893,Email,2024-01-01,4693,Proposal review
894,Call,2024-04-03,4935,Client discussion
895,Email,2024-11-23,4633,Follow-up call
896,Demo,2024-03-13,2713,Follow-up call
897,Email,2024-06-26,2618,Product demo scheduled
898,Call,2024-12-28,2751,Proposal review
899,Call,2024-05-15,1718,Product demo scheduled
900,Call,2024-06-28,2103,Follow-up call
901,Call,2024-01-25,3162,Proposal review
902,Demo,2024-03-26,3392,Proposal review
903,Demo,2024-06-28,4474,Proposal review
904,Call,2024-09-02,4736,Product demo scheduled
905,Email,2024-08-19,604,Follow-up call
906,Meeting,2024-01-11,2611,Client discussion
907,Call,2024-02-07,2801,Product demo scheduled
908,Demo,2024-03-23,615,Email sent
909,Call,2024-06-22,4867,Email sent
910,Demo,2024-12-26,254,Proposal review
911,Email,2024-11-06,3557,Product demo scheduled
912,Call,2024-02-21,2713,Product demo scheduled
913,Email,2024-07-28,4540,Email sent
914,Meeting,2024-12-04,2307,Client discussion
915,Email,2024-02-19,407,Proposal review
916,Demo,2024-03-19,447,Client discussion
917,Call,2024-08-06,718,Client discussion
918,Demo,2024-04-12,795,Follow-up call
919,Email,2024-03-28,2391,Follow-up call
920,Demo,2024-02-29,2527,Proposal review
921,Demo,2024-09-07,2171,Follow-up call
922,Demo,2024-04-04,3040,Proposal review
923,Meeting,2024-04-05,3652,Follow-up call
924,Meeting,2024-08-13,3810,Client discussion
925,Email,2024-05-17,4623,Follow-up call
926,Email,2024-12-22,793,Follow-up call
927,Meeting,2024-10-04,3392,Email sent
928,Email,2024-10-10,500,Proposal review
929,Demo,2024-10-01,3890,Email sent
930,Email,2024-08-31,2449,Follow-up call
931,Demo,2024-12-31,285,Email sent
932,Email,2024-03-02,3679,Product demo scheduled
933,Email,2024-04-18,1579,Product demo scheduled
934,Call,2024-08-04,642,Proposal review
935,Email,2024-11-17,1212,Email sent
936,Meeting,2024-06-12,549,Follow-up call
937,Demo,2024-10-11,3256,Email sent
938,Meeting,2024-05-21,4258,Proposal review
939,Call,2024-12-24,4814,Email sent
940,Demo,2024-02-27,3396,Product demo scheduled
941,Email,2024-10-17,4817,Email sent
942,Call,2024-02-24,4610,Follow-up call
943,Meeting,2024-10-01,2817,Proposal review
944,Meeting,2024-07-15,3978,Email sent
945,Demo,2024-01-20,1411,Client discussion
946,Demo,2024-03-14,4987,Proposal review
947,Call,2024-07-21,2716,Product demo scheduled
948,Call,2024-08-31,2201,Client discussion
949,Call,2024-06-21,2483,Client discussion
950,Meeting,2024-09-08,805,Product demo scheduled
951,Email,2024-06-02,3630,Client discussion
952,Meeting,2024-08-01,4956,Follow-up call
953,Email,2024-08-14,1732,Proposal review
954,Demo,2024-09-21,3064,Follow-up call
955,Email,2024-02-03,2549,Email sent
956,Demo,2024-03-10,4295,Email sent
957,Call,2024-03-29,1580,Product demo scheduled
958,Call,2024-05-07,271,Proposal review
959,Call,2024-07-03,1632,Client discussion
960,Meeting,2024-08-25,4138,Proposal review
961,Call,2024-12-14,251,Product demo scheduled
962,Meeting,2024-09-07,4867,Proposal review
963,Email,2024-08-30,4808,Email sent
964,Meeting,2024-06-25,1340,Client discussion
965,Call,2024-05-25,225,Proposal review
966,Call,2024-03-24,4688,Product demo scheduled
967,Email,2024-11-27,1845,Product demo scheduled
968,Meeting,2024-11-29,3355,Email sent
969,Call,2024-12-15,73,Proposal review
970,Email,2024-11-27,1419,Email sent
971,Call,2024-04-24,2068,Email sent
972,Meeting,2024-12-30,2256,Proposal review
973,Demo,2024-06-27,3761,Client discussion
974,Email,2024-08-26,2476,Email sent
975,Demo,2024-10-26,839,Follow-up call
976,Meeting,2024-10-14,4865,Email sent
977,Meeting,2024-06-01,886,Proposal review
978,Call,2024-06-21,2265,Client discussion
979,Meeting,2024-05-13,2448,Product demo scheduled
980,Email,2024-09-21,1969,Follow-up call
981,Demo,2024-12-04,2619,Product demo scheduled
982,Call,2024-12-01,4075,Client discussion
983,Meeting,2024-08-02,3315,Proposal review
984,Call,2024-10-25,4687,Product demo scheduled
985,Meeting,2024-12-31,1822,Email sent
986,Demo,2024-12-09,2937,Email sent
987,Meeting,2024-03-28,4574,Product demo scheduled
988,Meeting,2024-02-19,3857,Product demo scheduled
989,Meeting,2024-10-13,1500,Client discussion
990,Call,2024-04-23,2911,Product demo scheduled
991,Meeting,2024-08-03,2715,Client discussion
992,Meeting,2024-10-26,2409,Proposal review
993,Call,2024-08-28,440,Email sent
994,Call,2024-08-29,1594,Email sent
995,Call,2024-12-14,3127,Email sent
996,Meeting,2024-07-30,443,Product demo scheduled
997,Email,2024-04-12,2808,Proposal review
998,Demo,2024-03-14,2592,Product demo scheduled
999,Call,2024-09-06,2725,Product demo scheduled
1000,Meeting,2024-11-20,476,Follow-up call
1001,Demo,2024-05-20,1716,Product demo scheduled
1002,Email,2024-09-07,722,Product demo scheduled
1003,Demo,2024-11-20,3518,Proposal review
1004,Demo,2024-09-01,3141,Follow-up call
1005,Call,2024-09-30,1634,Client discussion
1006,Call,2024-06-13,4351,Product demo scheduled
1007,Call,2024-12-12,34,Product demo scheduled
1008,Email,2024-12-21,2821,Client discussion
1009,Email,2024-02-22,3143,Email sent
1010,Meeting,2024-03-26,535,Follow-up call
1011,Meeting,2024-05-28,3735,Email sent
1012,Meeting,2024-08-10,1097,Client discussion
1013,Demo,2024-07-02,1544,Product demo scheduled
1014,Demo,2024-01-10,1872,Product demo scheduled
1015,Email,2024-04-18,180,Email sent
1016,Email,2024-03-04,3004,Follow-up call
1017,Demo,2024-11-23,2096,Email sent
1018,Call,2024-10-31,393,Follow-up call
1019,Call,2024-01-25,949,Proposal review
1020,Demo,2024-07-13,1013,Email sent
1021,Meeting,2024-08-30,1255,Product demo scheduled
1022,Call,2024-06-03,3448,Follow-up call
1023,Meeting,2024-11-14,4962,Product demo scheduled
1024,Demo,2024-02-23,4191,Email sent
1025,Call,2024-05-24,934,Follow-up call
1026,Demo,2024-04-11,4989,Product demo scheduled
1027,Meeting,2024-09-24,1653,Client discussion
1028,Demo,2024-05-31,1314,Follow-up call
1029,Demo,2024-04-16,3938,Client discussion
1030,Email,2024-01-02,105,Follow-up call
1031,Call,2024-10-20,4048,Product demo scheduled
1032,Call,2024-09-18,615,Follow-up call
1033,Meeting,2024-11-25,1894,Proposal review
1034,Meeting,2024-05-15,3804,Follow-up call
1035,Call,2024-03-30,324,Client discussion
1036,Meeting,2024-12-12,2562,Proposal review
1037,Call,2024-02-18,376,Follow-up call
1038,Email,2024-12-05,1397,Client discussion
1039,Meeting,2024-08-12,2198,Follow-up call
1040,Meeting,2024-06-24,1499,Follow-up call
1041,Demo,2024-07-23,3740,Client discussion
1042,Demo,2024-12-19,3918,Proposal review
1043,Email,2024-02-27,1086,Follow-up call
1044,Email,2024-02-23,3409,Email sent
1045,Demo,2024-10-18,3590,Product demo scheduled
1046,Demo,2024-07-02,237,Product demo scheduled
1047,Demo,2024-09-06,926,Proposal review
1048,Demo,2024-01-24,519,Client discussion
1049,Meeting,2024-01-07,4300,Email sent
1050,Email,2024-12-08,2772,Email sent
1051,Call,2024-08-09,2037,Proposal review
1052,Meeting,2024-12-05,3153,Product demo scheduled
1053,Call,2024-01-06,1286,Email sent
1054,Demo,2024-09-10,1355,Follow-up call
1055,Demo,2024-06-13,1974,Client discussion
1056,Meeting,2024-01-26,4153,Product demo scheduled
1057,Demo,2024-07-25,1926,Follow-up call
