opportunity_id,opportunity_name,stage,deal_value,probability,expected_close_date,customer_id
1954,Deal_1954,Won,1063901,83,2025-07-09,293
1955,Deal_1955,Negotiation,4435375,42,2025-03-20,61
1956,Deal_1956,Negotiation,3191196,59,2025-06-05,151
1957,Deal_1957,Won,1248475,80,2025-03-14,402
1958,Deal_1958,Lost,458114,23,2025-06-06,456
1959,Deal_1959,Negotiation,1585762,53,2025-09-08,2
1960,Deal_1960,Prospecting,2974679,75,2025-02-04,446
1961,Deal_1961,Prospecting,4086400,66,2025-10-21,159
1962,Deal_1962,Lost,2883866,24,2025-07-13,244
1963,Deal_1963,Lost,1212009,14,2025-09-16,326
1964,Deal_1964,Won,3817111,94,2025-03-18,444
1965,Deal_1965,Negotiation,3486211,45,2025-07-18,120
1966,Deal_1966,Won,4588190,90,2025-01-24,491
1967,Deal_1967,Won,792642,88,2025-03-26,363
1968,Deal_1968,Prospecting,2640805,76,2025-10-15,331
1969,Deal_1969,Prospecting,764307,75,2025-04-09,490
1970,Deal_1970,Lost,4889015,27,2025-01-28,491
1971,Deal_1971,Lost,1638767,26,2025-09-01,258
1972,Deal_1972,Prospecting,4511560,47,2025-04-03,493
1973,Deal_1973,Prospecting,1776417,57,2025-05-06,425
1974,Deal_1974,Lost,760078,24,2025-10-01,311
1975,Deal_1975,Negotiation,4989992,65,2025-01-24,252
1976,Deal_1976,Prospecting,3715967,61,2025-04-03,213
1977,Deal_1977,Prospecting,2712396,73,2025-07-15,132
1978,Deal_1978,Prospecting,883270,47,2025-10-05,87
1979,Deal_1979,Negotiation,1582338,49,2025-05-11,394
1980,Deal_1980,Prospecting,2623576,49,2025-07-28,348
1981,Deal_1981,Proposal,2778736,43,2025-04-03,14
1982,Deal_1982,Prospecting,3321051,59,2025-02-20,164
1983,Deal_1983,Proposal,2769735,66,2025-05-13,193
1984,Deal_1984,Prospecting,1749191,43,2025-05-03,386
1985,Deal_1985,Lost,2033831,28,2025-09-10,261
1986,Deal_1986,Lost,1015372,22,2025-05-18,32
1987,Deal_1987,Negotiation,4689915,69,2025-07-28,34
1988,Deal_1988,Won,3468305,80,2025-11-21,120
1989,Deal_1989,Prospecting,4697920,57,2025-10-28,346
1990,Deal_1990,Prospecting,4703223,55,2025-11-30,403
1991,Deal_1991,Proposal,4816789,59,2025-07-28,229
1992,Deal_1992,Prospecting,4247931,80,2025-04-15,401
1993,Deal_1993,Proposal,4583537,63,2025-03-28,401
1994,Deal_1994,Proposal,3604693,74,2025-10-12,232
1995,Deal_1995,Prospecting,3947783,40,2025-11-14,149
1996,Deal_1996,Proposal,554784,40,2025-09-04,140
1997,Deal_1997,Lost,3238958,18,2025-06-29,432
1998,Deal_1998,Proposal,4330945,77,2025-05-25,24
1999,Deal_1999,Proposal,4773470,74,2025-02-05,154
2000,Deal_2000,Prospecting,1081605,65,2025-03-13,372
2001,Deal_2001,Lost,3673563,18,2025-04-18,313
2002,Deal_2002,Lost,2720126,40,2025-12-16,485
2003,Deal_2003,Negotiation,2242451,80,2025-12-29,232
2004,Deal_2004,Negotiation,2748097,55,2025-06-24,108
2005,Deal_2005,Won,2805299,99,2025-01-09,468
2006,Deal_2006,Proposal,4047414,40,2025-01-03,462
2007,Deal_2007,Prospecting,3515862,51,2025-10-12,459
2008,Deal_2008,Won,4564173,92,2025-02-11,404
2009,Deal_2009,Prospecting,309606,74,2025-12-10,228
2010,Deal_2010,Prospecting,3207274,62,2025-11-04,184
2011,Deal_2011,Won,120727,85,2025-03-05,237
2012,Deal_2012,Negotiation,3779387,52,2025-01-05,114
2013,Deal_2013,Prospecting,3051620,57,2025-04-09,47
2014,Deal_2014,Lost,2593245,30,2025-04-24,120
2015,Deal_2015,Won,358667,91,2025-05-24,253
2016,Deal_2016,Lost,109856,16,2025-04-11,421
2017,Deal_2017,Won,2376559,83,2025-10-19,257
2018,Deal_2018,Won,4678709,85,2025-04-10,338
2019,Deal_2019,Lost,4790739,31,2025-03-31,34
2020,Deal_2020,Lost,595673,14,2025-03-07,133
2021,Deal_2021,Lost,1962310,37,2025-09-25,374
2022,Deal_2022,Negotiation,243923,52,2025-12-21,348
2023,Deal_2023,Lost,2171655,29,2025-12-15,287
2024,Deal_2024,Won,3632895,80,2025-11-25,345
2025,Deal_2025,Prospecting,3678477,60,2025-07-28,141
2026,Deal_2026,Prospecting,3964013,73,2025-09-11,186
2027,Deal_2027,Lost,414608,34,2025-04-25,25
2028,Deal_2028,Negotiation,4516181,66,2025-08-18,162
2029,Deal_2029,Prospecting,1682491,65,2025-06-21,42
2030,Deal_2030,Lost,262835,35,2025-04-26,354
2031,Deal_2031,Won,2147019,82,2025-04-11,85
2032,Deal_2032,Negotiation,577174,59,2025-11-17,321
2033,Deal_2033,Prospecting,4076250,41,2025-08-10,414
2034,Deal_2034,Prospecting,2854332,77,2025-05-09,127
2035,Deal_2035,Prospecting,2049501,70,2025-06-24,427
2036,Deal_2036,Prospecting,4409350,61,2025-05-02,484
2037,Deal_2037,Prospecting,3728651,78,2025-02-18,321
2038,Deal_2038,Won,1097119,98,2025-02-13,499
2039,Deal_2039,Prospecting,3215819,42,2025-06-10,456
2040,Deal_2040,Prospecting,570112,48,2025-08-15,29
2041,Deal_2041,Negotiation,3672528,79,2025-02-03,53
2042,Deal_2042,Prospecting,487911,75,2025-05-31,436
2043,Deal_2043,Won,853882,92,2025-11-13,386
2044,Deal_2044,Won,138974,87,2025-08-21,197
2045,Deal_2045,Won,899580,93,2025-06-23,334
2046,Deal_2046,Prospecting,4388696,69,2025-06-18,301
2047,Deal_2047,Proposal,911423,46,2025-01-07,305
2048,Deal_2048,Prospecting,1674156,77,2025-10-21,65
2049,Deal_2049,Lost,3031237,18,2025-08-04,247
2050,Deal_2050,Lost,1609638,24,2025-05-05,71
2051,Deal_2051,Prospecting,1121063,43,2025-06-09,300
2052,Deal_2052,Won,3050971,96,2025-06-09,299
2053,Deal_2053,Lost,1271588,34,2025-03-17,241
2054,Deal_2054,Negotiation,2926456,78,2025-05-30,189
2055,Deal_2055,Prospecting,4969414,73,2025-12-03,348
2056,Deal_2056,Proposal,2041349,43,2025-09-17,420
2057,Deal_2057,Lost,508079,37,2025-08-05,177
2058,Deal_2058,Proposal,1738301,52,2025-02-05,175
2059,Deal_2059,Proposal,3970855,70,2025-11-04,355
2060,Deal_2060,Negotiation,4798765,77,2025-06-21,316
2061,Deal_2061,Negotiation,2806656,66,2025-03-25,54
2062,Deal_2062,Won,4210168,81,2025-04-23,472
2063,Deal_2063,Prospecting,1920870,80,2025-12-21,118
2064,Deal_2064,Won,1837935,99,2025-05-03,247
2065,Deal_2065,Negotiation,1772318,64,2025-07-24,95
2066,Deal_2066,Prospecting,132980,63,2025-02-07,184
2067,Deal_2067,Prospecting,1016277,75,2025-03-14,149
2068,Deal_2068,Won,4963093,86,2025-07-04,23
2069,Deal_2069,Prospecting,1709476,52,2025-05-26,90
2070,Deal_2070,Proposal,1512004,56,2025-06-23,434
2071,Deal_2071,Lost,1547714,17,2025-04-11,12
2072,Deal_2072,Proposal,898845,56,2025-01-11,426
2073,Deal_2073,Proposal,980875,64,2025-06-23,480
2074,Deal_2074,Proposal,3876913,59,2025-05-03,190
2075,Deal_2075,Negotiation,4470181,50,2025-11-16,452
2076,Deal_2076,Won,1043994,82,2025-03-15,452
2077,Deal_2077,Proposal,1657939,52,2025-09-30,194
2078,Deal_2078,Negotiation,3653244,60,2025-11-22,126
2079,Deal_2079,Prospecting,4976846,79,2025-04-07,438
2080,Deal_2080,Lost,1296269,19,2025-06-17,127
2081,Deal_2081,Prospecting,2399425,80,2025-03-06,436
2082,Deal_2082,Lost,4949636,40,2025-09-08,108
2083,Deal_2083,Prospecting,594194,70,2025-03-27,261
2084,Deal_2084,Won,4321131,100,2025-07-11,256
2085,Deal_2085,Lost,1551548,24,2025-06-14,365
2086,Deal_2086,Negotiation,4104189,73,2025-09-11,243
2087,Deal_2087,Negotiation,3413379,77,2025-11-23,472
2088,Deal_2088,Lost,357060,30,2025-04-17,113
2089,Deal_2089,Proposal,2016160,68,2025-07-22,112
2090,Deal_2090,Negotiation,3213201,67,2025-10-20,81
2091,Deal_2091,Negotiation,4668364,56,2025-02-13,69
2092,Deal_2092,Prospecting,3778780,58,2025-09-23,181
2093,Deal_2093,Proposal,395131,77,2025-08-27,263
2094,Deal_2094,Lost,3624405,20,2025-08-19,240
2095,Deal_2095,Won,3132913,93,2025-09-12,163
2096,Deal_2096,Negotiation,257351,64,2025-04-02,227
2097,Deal_2097,Proposal,686598,56,2025-07-03,462
2098,Deal_2098,Prospecting,4259109,58,2025-09-20,280
2099,Deal_2099,Prospecting,1960434,57,2025-02-20,61
2100,Deal_2100,Prospecting,371127,63,2025-10-07,103
2101,Deal_2101,Negotiation,2811876,52,2025-05-09,155
2102,Deal_2102,Negotiation,1206496,52,2025-10-06,468
2103,Deal_2103,Negotiation,2562171,40,2025-05-25,422
2104,Deal_2104,Negotiation,3453748,65,2025-10-24,388
2105,Deal_2105,Prospecting,4350394,70,2025-03-18,444
2106,Deal_2106,Won,1953595,87,2025-04-18,243
2107,Deal_2107,Proposal,4974143,73,2025-10-10,388
2108,Deal_2108,Won,2907659,94,2025-02-13,161
2109,Deal_2109,Proposal,3553819,67,2025-04-18,225
2110,Deal_2110,Won,302531,97,2025-07-11,72
2111,Deal_2111,Lost,1126641,37,2025-06-06,483
2112,Deal_2112,Prospecting,3025124,71,2025-06-23,116
2113,Deal_2113,Won,3433702,93,2025-12-20,276
2114,Deal_2114,Negotiation,4973736,60,2025-01-12,291
2115,Deal_2115,Prospecting,1339255,48,2025-06-19,291
2116,Deal_2116,Lost,4864043,39,2025-07-20,196
2117,Deal_2117,Proposal,584431,65,2025-10-01,198
2118,Deal_2118,Proposal,961324,70,2025-06-18,292
2119,Deal_2119,Won,2605551,100,2025-02-17,88
2120,Deal_2120,Prospecting,1540119,75,2025-01-17,424
2121,Deal_2121,Lost,275137,25,2025-04-06,102
2122,Deal_2122,Prospecting,2430834,64,2025-04-16,120
2123,Deal_2123,Negotiation,637030,73,2025-08-21,30
2124,Deal_2124,Negotiation,142669,73,2025-03-29,168
2125,Deal_2125,Won,1367308,92,2025-02-26,67
2126,Deal_2126,Lost,4061861,23,2025-02-05,200
2127,Deal_2127,Proposal,1775343,48,2025-06-08,222
2128,Deal_2128,Won,4874216,85,2025-06-08,301
2129,Deal_2129,Proposal,3900005,72,2025-05-22,104
2130,Deal_2130,Prospecting,3789067,49,2025-02-02,423
2131,Deal_2131,Won,2120645,99,2025-09-27,169
2132,Deal_2132,Lost,4168459,38,2025-08-24,237
2133,Deal_2133,Lost,814224,11,2025-05-28,331
2134,Deal_2134,Won,2545180,91,2025-07-20,314
2135,Deal_2135,Proposal,2139894,66,2025-04-02,461
2136,Deal_2136,Lost,3674521,33,2025-08-23,197
2137,Deal_2137,Proposal,851398,76,2025-07-21,358
2138,Deal_2138,Prospecting,1374831,55,2025-05-21,452
2139,Deal_2139,Lost,609888,19,2025-12-24,372
2140,Deal_2140,Proposal,3500051,71,2025-10-11,63
2141,Deal_2141,Negotiation,932687,44,2025-09-16,393
2142,Deal_2142,Negotiation,3832725,66,2025-03-26,130
2143,Deal_2143,Proposal,424426,72,2025-08-25,14
2144,Deal_2144,Prospecting,3924731,80,2025-07-15,176
2145,Deal_2145,Won,3377545,86,2025-01-20,6
2146,Deal_2146,Negotiation,1194882,47,2025-06-17,344
2147,Deal_2147,Won,3920143,95,2025-02-04,43
2148,Deal_2148,Lost,2082506,31,2026-01-01,487
2149,Deal_2149,Won,3999253,84,2025-05-23,431
2150,Deal_2150,Proposal,201549,50,2025-11-07,52
2151,Deal_2151,Proposal,1091457,58,2025-10-01,380
2152,Deal_2152,Won,700832,85,2025-12-10,391
2153,Deal_2153,Prospecting,1337621,57,2025-08-14,184
2154,Deal_2154,Proposal,338944,53,2025-12-12,273
2155,Deal_2155,Proposal,450606,68,2025-11-22,416
2156,Deal_2156,Lost,912292,30,2025-07-19,354
2157,Deal_2157,Negotiation,489691,68,2025-11-03,3
2158,Deal_2158,Prospecting,1742301,64,2025-05-08,192
2159,Deal_2159,Proposal,816604,52,2025-01-09,216
2160,Deal_2160,Prospecting,2877939,40,2025-04-09,349
2161,Deal_2161,Prospecting,860366,54,2025-12-07,86
2162,Deal_2162,Proposal,3536976,42,2025-09-20,56
2163,Deal_2163,Negotiation,4764851,60,2025-11-17,98
2164,Deal_2164,Lost,4594131,16,2025-07-22,481
2165,Deal_2165,Won,1999580,83,2025-04-20,55
2166,Deal_2166,Negotiation,1506443,60,2025-01-08,206
2167,Deal_2167,Negotiation,3314734,40,2025-04-19,235
2168,Deal_2168,Proposal,2385871,44,2025-11-29,320
2169,Deal_2169,Negotiation,614815,42,2025-04-22,211
2170,Deal_2170,Negotiation,4240747,78,2025-02-22,365
2171,Deal_2171,Lost,4824838,35,2025-03-29,129
2172,Deal_2172,Prospecting,2770880,78,2025-11-20,357
2173,Deal_2173,Won,2835408,84,2025-03-31,326
2174,Deal_2174,Negotiation,616344,70,2025-06-21,10
2175,Deal_2175,Lost,4957645,39,2025-08-18,196
2176,Deal_2176,Lost,1999726,30,2025-09-15,301
2177,Deal_2177,Prospecting,227950,54,2025-11-12,389
2178,Deal_2178,Prospecting,2033036,59,2025-08-08,388
2179,Deal_2179,Proposal,715968,79,2025-01-31,71
2180,Deal_2180,Negotiation,2538184,71,2025-04-14,78
2181,Deal_2181,Won,367984,86,2025-05-02,473
2182,Deal_2182,Lost,3772245,40,2025-06-18,69
2183,Deal_2183,Negotiation,382251,60,2025-09-24,406
2184,Deal_2184,Won,2469736,100,2025-01-13,118
2185,Deal_2185,Negotiation,2082131,61,2025-04-16,277
2186,Deal_2186,Prospecting,1915995,55,2025-11-08,447
2187,Deal_2187,Won,2748086,96,2025-04-04,227
2188,Deal_2188,Prospecting,4174194,44,2025-02-05,489
2189,Deal_2189,Proposal,1237256,43,2025-04-15,65
2190,Deal_2190,Prospecting,4654063,51,2025-04-15,121
2191,Deal_2191,Lost,3625558,12,2025-08-28,160
2192,Deal_2192,Proposal,2104579,52,2025-08-06,91
2193,Deal_2193,Lost,2592593,17,2025-05-27,296
2194,Deal_2194,Won,1739474,100,2025-05-20,442
2195,Deal_2195,Won,3066391,82,2025-07-23,194
2196,Deal_2196,Proposal,3752530,70,2025-08-05,259
2197,Deal_2197,Lost,3685878,33,2025-03-21,420
2198,Deal_2198,Won,3249577,80,2025-08-07,438
2199,Deal_2199,Prospecting,4556340,59,2025-03-20,284
2200,Deal_2200,Proposal,3241447,56,2025-08-26,157
2201,Deal_2201,Won,3196960,89,2025-10-15,311
2202,Deal_2202,Won,2845370,82,2025-03-11,367
2203,Deal_2203,Won,1347922,86,2025-04-08,3
2204,Deal_2204,Prospecting,3189502,72,2025-09-09,208
2205,Deal_2205,Won,3180166,92,2025-07-16,251
2206,Deal_2206,Negotiation,647557,77,2025-07-29,454
2207,Deal_2207,Prospecting,3278154,47,2025-10-17,84
2208,Deal_2208,Proposal,2191262,67,2025-06-28,261
2209,Deal_2209,Won,3138522,100,2025-12-23,30
2210,Deal_2210,Won,2120239,93,2025-05-05,245
2211,Deal_2211,Prospecting,287029,63,2025-12-24,341
2212,Deal_2212,Proposal,3870765,56,2025-12-15,76
2213,Deal_2213,Negotiation,4901482,55,2025-12-06,431
2214,Deal_2214,Proposal,1029207,40,2025-02-17,330
2215,Deal_2215,Won,4967070,92,2025-02-11,266
2216,Deal_2216,Proposal,1441029,67,2025-08-07,130
2217,Deal_2217,Negotiation,4522816,72,2025-12-04,454
2218,Deal_2218,Won,2633513,98,2025-07-30,386
2219,Deal_2219,Prospecting,4853415,46,2025-06-26,417
2220,Deal_2220,Proposal,1807627,57,2025-07-23,358
2221,Deal_2221,Negotiation,1462630,40,2025-09-09,1
2222,Deal_2222,Prospecting,3555092,44,2025-09-26,214
2223,Deal_2223,Negotiation,1481383,67,2025-04-01,192
2224,Deal_2224,Proposal,1711116,48,2025-09-07,94
2225,Deal_2225,Lost,974745,40,2025-08-19,291
2226,Deal_2226,Proposal,1735614,51,2025-01-31,384
2227,Deal_2227,Proposal,2225601,52,2025-07-29,226
2228,Deal_2228,Lost,1443567,13,2025-02-10,151
2229,Deal_2229,Prospecting,1095904,64,2025-05-22,33
2230,Deal_2230,Negotiation,4962758,41,2025-05-01,245
2231,Deal_2231,Won,129746,83,2025-02-01,137
2232,Deal_2232,Prospecting,401141,77,2025-02-19,109
2233,Deal_2233,Lost,110917,35,2025-07-12,309
2234,Deal_2234,Lost,2279992,40,2025-09-06,243
2235,Deal_2235,Negotiation,3652518,78,2025-06-22,190
2236,Deal_2236,Negotiation,2059885,60,2025-07-04,341
2237,Deal_2237,Won,530176,92,2025-07-02,448
2238,Deal_2238,Negotiation,75876,46,2025-08-22,446
2239,Deal_2239,Won,265423,84,2025-11-05,63
2240,Deal_2240,Lost,2134884,18,2025-07-08,232
2241,Deal_2241,Lost,4036261,31,2025-09-21,212
2242,Deal_2242,Proposal,2752671,40,2025-01-09,325
2243,Deal_2243,Negotiation,2780703,42,2025-12-14,228
2244,Deal_2244,Proposal,4114583,78,2025-07-24,379
2245,Deal_2245,Lost,732574,35,2025-06-28,220
2246,Deal_2246,Won,3278427,83,2025-05-31,311
2247,Deal_2247,Proposal,4412532,49,2025-10-20,402
2248,Deal_2248,Lost,1122578,11,2025-09-12,408
2249,Deal_2249,Prospecting,4653220,59,2025-08-28,87
2250,Deal_2250,Won,4094722,83,2025-12-06,277
2251,Deal_2251,Proposal,1825371,55,2025-03-29,386
2252,Deal_2252,Prospecting,3698150,46,2025-01-15,83
2253,Deal_2253,Negotiation,2401812,64,2025-04-23,369
2254,Deal_2254,Negotiation,1082621,70,2025-12-07,70
2255,Deal_2255,Lost,4176849,30,2025-02-16,408
2256,Deal_2256,Negotiation,4881604,54,2025-11-04,34
2257,Deal_2257,Negotiation,3251516,64,2025-12-01,329
2258,Deal_2258,Lost,3715505,40,2025-04-30,115
2259,Deal_2259,Negotiation,2490887,47,2025-02-14,58
2260,Deal_2260,Prospecting,1628370,61,2025-03-01,294
2261,Deal_2261,Negotiation,2678757,48,2025-07-14,296
2262,Deal_2262,Prospecting,569128,59,2025-10-30,275
2263,Deal_2263,Proposal,3604240,64,2025-06-13,395
2264,Deal_2264,Negotiation,4409990,48,2025-12-06,309
2265,Deal_2265,Lost,944107,17,2025-07-22,5
2266,Deal_2266,Lost,3913816,37,2025-06-11,75
2267,Deal_2267,Negotiation,4242900,54,2025-12-15,234
2268,Deal_2268,Proposal,2427271,78,2025-03-16,383
2269,Deal_2269,Prospecting,2735523,78,2025-06-08,258
2270,Deal_2270,Prospecting,4864825,57,2025-09-02,324
2271,Deal_2271,Proposal,2495238,71,2025-12-27,495
2272,Deal_2272,Won,2844619,81,2025-03-20,424
2273,Deal_2273,Proposal,490958,54,2025-04-02,439
2274,Deal_2274,Won,2559047,92,2025-12-04,468
2275,Deal_2275,Proposal,4646478,41,2025-07-20,173
2276,Deal_2276,Won,2971812,95,2025-07-20,201
2277,Deal_2277,Prospecting,2424310,73,2025-05-25,357
2278,Deal_2278,Proposal,3353202,75,2025-02-19,68
2279,Deal_2279,Negotiation,504019,77,2025-12-30,156
2280,Deal_2280,Won,1423168,100,2025-10-23,71
2281,Deal_2281,Won,2491769,95,2025-03-16,108
2282,Deal_2282,Proposal,126609,52,2025-07-05,372
2283,Deal_2283,Lost,1288204,13,2025-07-12,487
2284,Deal_2284,Won,522542,85,2025-02-19,183
2285,Deal_2285,Won,490168,85,2025-03-02,264
2286,Deal_2286,Negotiation,3689157,77,2025-03-18,322
2287,Deal_2287,Won,335152,87,2025-03-02,124
2288,Deal_2288,Won,2589144,95,2025-12-19,306
2289,Deal_2289,Proposal,801712,64,2025-08-26,443
2290,Deal_2290,Won,3783922,88,2025-07-08,6
2291,Deal_2291,Prospecting,743209,47,2025-03-04,251
2292,Deal_2292,Lost,243162,17,2025-10-28,294
2293,Deal_2293,Lost,2346170,25,2025-12-22,382
2294,Deal_2294,Prospecting,1569148,77,2025-07-16,248
2295,Deal_2295,Won,4843444,89,2025-03-06,51
2296,Deal_2296,Negotiation,4558969,44,2025-04-05,208
2297,Deal_2297,Prospecting,4714570,65,2025-10-02,402
2298,Deal_2298,Lost,586297,25,2025-09-23,429
2299,Deal_2299,Lost,1090936,27,2025-04-17,495
2300,Deal_2300,Prospecting,1559425,51,2025-01-03,285
2301,Deal_2301,Won,1082178,90,2025-01-21,66
2302,Deal_2302,Lost,1402329,16,2025-02-14,288
2303,Deal_2303,Negotiation,759762,42,2025-03-05,260
2304,Deal_2304,Negotiation,4616985,63,2025-03-29,217
2305,Deal_2305,Prospecting,2571615,55,2025-01-24,485
2306,Deal_2306,Lost,2511190,38,2025-12-04,274
2307,Deal_2307,Won,4890826,84,2025-09-09,356
2308,Deal_2308,Negotiation,3003772,73,2025-11-07,276
2309,Deal_2309,Lost,880548,16,2025-12-06,420
2310,Deal_2310,Prospecting,358146,55,2025-04-07,73
2311,Deal_2311,Negotiation,1175818,53,2025-11-05,283
2312,Deal_2312,Proposal,3062056,77,2025-05-23,66
2313,Deal_2313,Lost,673774,23,2025-10-09,131
2314,Deal_2314,Negotiation,1420022,64,2025-07-24,234
2315,Deal_2315,Prospecting,3618038,56,2025-12-22,74
2316,Deal_2316,Lost,641883,16,2025-11-19,376
2317,Deal_2317,Negotiation,1665875,80,2026-01-01,191
2318,Deal_2318,Lost,4340164,31,2025-11-06,84
2319,Deal_2319,Won,2703822,84,2025-08-11,195
2320,Deal_2320,Prospecting,2126161,78,2025-02-09,139
2321,Deal_2321,Prospecting,972664,74,2025-12-17,281
2322,Deal_2322,Won,2812851,82,2025-11-24,46
2323,Deal_2323,Negotiation,2342212,61,2025-03-16,445
2324,Deal_2324,Proposal,132739,57,2025-02-20,194
2325,Deal_2325,Proposal,930826,64,2025-03-05,90
2326,Deal_2326,Lost,2621524,33,2025-10-29,421
2327,Deal_2327,Won,4487239,83,2025-06-28,359
2328,Deal_2328,Lost,2415559,37,2025-10-10,139
2329,Deal_2329,Lost,452345,13,2025-03-29,163
2330,Deal_2330,Won,2945520,85,2025-12-14,496
2331,Deal_2331,Lost,3427683,27,2025-09-02,304
2332,Deal_2332,Proposal,129670,56,2025-12-18,263
2333,Deal_2333,Proposal,1246803,48,2025-07-13,291
2334,Deal_2334,Negotiation,3155049,43,2025-12-29,399
2335,Deal_2335,Proposal,3558482,78,2025-12-28,235
2336,Deal_2336,Proposal,3019579,68,2025-08-28,258
2337,Deal_2337,Negotiation,3638353,57,2025-09-24,483
2338,Deal_2338,Proposal,779324,59,2025-06-06,209
2339,Deal_2339,Negotiation,716683,45,2025-02-09,374
2340,Deal_2340,Proposal,1435069,45,2025-10-22,30
2341,Deal_2341,Prospecting,4698629,58,2025-09-10,414
2342,Deal_2342,Prospecting,4317136,67,2025-03-11,246
2343,Deal_2343,Won,4516173,96,2025-12-24,64
2344,Deal_2344,Won,1645379,80,2025-01-04,366
2345,Deal_2345,Won,2944578,97,2025-05-06,379
2346,Deal_2346,Lost,405307,31,2025-11-07,230
2347,Deal_2347,Proposal,1938012,73,2025-03-31,39
2348,Deal_2348,Negotiation,4359097,48,2025-06-30,488
2349,Deal_2349,Prospecting,4206621,67,2025-07-14,88
2350,Deal_2350,Negotiation,2885002,47,2025-12-14,128
2351,Deal_2351,Lost,1038726,37,2025-05-29,154
2352,Deal_2352,Won,2270890,89,2025-04-20,2
2353,Deal_2353,Lost,1874213,22,2025-06-06,476
2354,Deal_2354,Lost,347201,36,2025-08-26,457
2355,Deal_2355,Lost,4145875,37,2025-01-30,183
2356,Deal_2356,Prospecting,3911728,79,2025-06-18,153
2357,Deal_2357,Negotiation,93238,46,2025-06-29,456
2358,Deal_2358,Proposal,3024032,65,2025-01-05,52
2359,Deal_2359,Won,1707122,95,2025-02-13,271
2360,Deal_2360,Lost,1339418,38,2025-07-30,64
2361,Deal_2361,Won,1355522,80,2025-12-03,129
2362,Deal_2362,Proposal,3366510,70,2025-07-11,154
2363,Deal_2363,Negotiation,1578253,67,2025-10-02,416
2364,Deal_2364,Negotiation,3729009,46,2025-12-03,430
2365,Deal_2365,Won,1223351,85,2025-07-01,383
2366,Deal_2366,Won,3063496,80,2025-12-30,102
2367,Deal_2367,Prospecting,2439912,52,2025-01-21,69
2368,Deal_2368,Won,2828420,93,2025-01-17,83
2369,Deal_2369,Proposal,2279688,70,2025-03-02,216
2370,Deal_2370,Won,4207122,97,2025-12-16,366
2371,Deal_2371,Proposal,3404403,60,2025-09-14,372
2372,Deal_2372,Won,970505,84,2025-02-25,406
2373,Deal_2373,Prospecting,1354780,48,2025-06-26,257
2374,Deal_2374,Prospecting,486541,55,2025-12-14,425
2375,Deal_2375,Negotiation,117351,67,2025-08-11,246
2376,Deal_2376,Negotiation,4126269,58,2025-02-12,390
2377,Deal_2377,Won,1329226,87,2025-09-19,96
2378,Deal_2378,Proposal,1014857,57,2025-05-15,359
2379,Deal_2379,Proposal,1714404,67,2025-08-31,362
2380,Deal_2380,Prospecting,1569917,72,2025-04-07,438
2381,Deal_2381,Lost,1297604,30,2025-04-28,62
2382,Deal_2382,Proposal,371840,65,2025-05-21,99
2383,Deal_2383,Proposal,198154,67,2025-11-12,103
2384,Deal_2384,Prospecting,3240629,43,2025-07-28,269
2385,Deal_2385,Negotiation,1991355,80,2025-04-24,173
2386,Deal_2386,Won,564638,95,2025-09-19,219
2387,Deal_2387,Prospecting,973207,59,2025-05-18,187
2388,Deal_2388,Negotiation,3557060,62,2025-05-07,164
2389,Deal_2389,Prospecting,393002,51,2025-01-01,27
2390,Deal_2390,Negotiation,2443412,53,2025-08-30,144
2391,Deal_2391,Lost,3664714,13,2025-04-05,130
2392,Deal_2392,Won,2854161,91,2025-06-05,58
2393,Deal_2393,Prospecting,4678567,40,2025-03-08,170
2394,Deal_2394,Negotiation,4990144,63,2025-09-28,310
2395,Deal_2395,Negotiation,2364810,55,2025-04-18,300
2396,Deal_2396,Won,942258,82,2025-03-08,323
2397,Deal_2397,Lost,394259,13,2025-10-28,496
2398,Deal_2398,Proposal,3789388,52,2025-02-20,39
2399,Deal_2399,Lost,2926436,29,2025-06-04,372
2400,Deal_2400,Won,4525805,86,2025-03-20,23
2401,Deal_2401,Proposal,3558221,52,2025-10-09,365
2402,Deal_2402,Negotiation,2963695,75,2025-07-07,230
2403,Deal_2403,Prospecting,617980,67,2025-09-05,215
2404,Deal_2404,Lost,4276763,39,2025-01-12,86
2405,Deal_2405,Lost,1131578,18,2025-05-29,24
2406,Deal_2406,Lost,1645437,11,2025-07-23,254
2407,Deal_2407,Lost,4357446,37,2025-02-08,85
2408,Deal_2408,Won,3272487,96,2025-10-15,400
2409,Deal_2409,Won,2327458,92,2025-04-16,95
2410,Deal_2410,Prospecting,4847427,50,2025-04-22,304
2411,Deal_2411,Prospecting,3870515,72,2025-09-15,363
2412,Deal_2412,Lost,2595188,18,2025-04-23,152
2413,Deal_2413,Negotiation,1049111,75,2025-03-29,115
2414,Deal_2414,Prospecting,2048307,74,2025-05-30,21
2415,Deal_2415,Proposal,1165444,57,2025-05-19,448
2416,Deal_2416,Prospecting,1811376,55,2025-10-01,60
2417,Deal_2417,Prospecting,3146320,62,2025-06-16,43
2418,Deal_2418,Lost,1170815,18,2025-07-29,460
2419,Deal_2419,Lost,2773236,19,2025-01-30,321
2420,Deal_2420,Prospecting,1889450,62,2025-05-24,91
2421,Deal_2421,Negotiation,4557943,41,2025-12-03,445
2422,Deal_2422,Lost,3254288,13,2025-12-01,132
2423,Deal_2423,Lost,1779387,27,2025-08-15,113
2424,Deal_2424,Negotiation,1760593,57,2025-10-25,323
